--- Chunk 0 ---
[0.33-0.85]  Hey,
[23.10-23.84]  Anita's
[23.84-24.08]  mom
[24.08-24.62]  and
[24.62-25.46]  Nicole's.
[26.48-26.76]  And
[26.76-26.88]  I
[26.88-27.46]  overheard
[27.46-28.42]  Nicole's
[28.42-28.74]  mom
[29.96-30.44]  asking
[30.44-30.76]  her
[30.76-31.10]  rather
[31.10-31.76]  aggressively,
[32.14-32.14]  like,
[33.30-33.58]  how
[33.58-33.76]  could
[33.76-33.90]  you
[33.90-34.06]  think
[34.06-34.26]  my
[34.26-34.48]  daughter
[34.48-34.74]  did
[34.74-35.26]  this?
[36.36-36.84]  I
[36.84-37.12]  can't
[37.12-37.40]  believe
[37.40-37.76]  that
[37.76-38.00]  this
[38.00-38.12]  is
[38.12-38.24]  the
[38.24-38.42]  rumor
[38.42-38.62]  going
[38.62-39.00]  around.
[39.10-39.22]  I'm
[39.22-39.70]  paraphrasing,
[39.86-39.94]  of
[39.94-40.08]  course,
[40.20-40.26]  because
[40.26-40.42]  I
[40.42-40.62]  can't
[40.62-40.78]  remember
[40.78-41.00]  the
[41.00-41.22]  exact
[41.22-41.50]  words,
[41.82-41.82]  but
[41.82-42.58]  something
[42.58-42.86]  to
[42.86-43.04]  the
[43.04-43.42]  effect
[43.42-43.76]  of,
[43.94-44.34]  you
[44.34-44.46]  know,
[44.48-44.58]  I
[44.58-44.90]  can't
[44.90-45.10]  believe
[45.10-45.30]  that
[45.30-45.54]  people
[45.54-45.68]  are
[45.68-45.96]  blaming
[45.96-46.26]  my
[46.26-46.56]  daughter
[46.56-46.82]  for
[46.82-47.10]  this.
[47.42-47.58]  This
[47.58-47.70]  is
[47.70-47.86]  all
[47.86-48.20]  happening
[48.20-48.64]  at
[48.64-48.78]  the
[48.78-49.02]  funeral.
[49.66-49.98]  Yes,
[50.04-50.28]  before
[50.28-50.50]  the
[50.50-50.74]  actual
[50.74-51.08]  funeral
[51.08-51.46]  started,
[51.62-51.78]  yeah.
[52.44-52.82]  I,
[52.84-53.06]  like,
[53.16-53.34]  turned
[53.34-53.74]  around
[53.74-54.22]  and,
[54.30-54.50]  like,
[55.06-55.18]  it
[55.18-55.34]  was
[55.34-55.52]  just
[55.52-55.88]  wild.
[56.36-56.60]  It
[56.60-56.82]  was
[56.82-57.24]  just
[57.24-58.22]  wild
[58.22-58.54]  behavior
[58.54-58.82]  for
[58.82-58.94]  an
[58.94-59.14]  adult.
[60.20-60.38]  But
[60.38-60.52]  the
[60.52-60.80]  dust
[60.80-61.28]  settled
[61.28-61.78]  and
[61.78-61.90]  the
[61.90-62.28]  memorial
[62.28-62.76]  moved
[62.76-63.16]  on.
[64.38-64.64]  And
[64.64-64.78]  a
[64.78-65.00]  very
[65.00-65.38]  close
[65.38-65.84]  friend
[65.84-66.14]  took
[66.14-66.54]  over,
[67.00-67.28]  Tyler
[67.28-68.08]  Schmaltz,
[68.44-68.58]  the
[68.58-68.80]  young
[68.80-69.06]  man
[69.06-69.28]  on
[69.28-69.42]  the
[69.42-69.70]  scene
[69.70-69.96]  that
[69.96-70.22]  first
[70.22-70.62]  night.
[71.56-71.72]  He
[71.72-71.86]  was
[71.86-72.18]  now
[72.18-72.54]  in
[72.54-72.66]  the
[72.66-73.02]  middle
[73.02-73.30]  of
[73.30-73.78]  Anita's
[73.78-74.18]  goodbye.
[75.22-75.52]  We
[75.52-75.66]  made
[75.66-75.76]  a
[75.76-76.06]  slideshow
[76.06-76.20]  for
[76.20-76.30]  her
[76.30-76.56]  parents.
[77.00-77.16]  What
[77.16-77.30]  kind
[77.30-77.36]  of
[77.36-77.56]  pictures
[77.56-77.82]  did
[77.82-77.92]  you
[77.92-78.08]  want
[78.08-78.16]  to
[78.16-78.38]  pick
[78.38-78.58]  of
[78.58-78.80]  Anita?
[79.06-79.14]  The
[79.14-79.34]  prom
[79.34-79.54]  ones
[79.54-79.74]  where
[79.74-79.92]  she's
[79.92-80.18]  dancing,
[80.52-80.62]  where
[80.62-80.84]  she's
[80.84-80.94]  with
[80.94-81.20]  friends
[81.20-81.38]  and
[81.38-81.68]  family.
[82.16-82.68]  Just
[82.68-82.82]  her
[82.82-83.02]  living
[83.02-83.22]  her
[83.22-83.46]  life.
[84.75-85.25]  He
[85.25-85.55]  also
[85.55-85.85]  took
[85.85-85.95]  it
[85.95-86.15]  upon
[86.15-86.65]  himself
[86.65-86.95]  to
[86.95-87.29]  arrange
[87.29-87.65]  a
[87.65-87.95]  send
[87.95-88.21] -off
[88.21-88.57]  with
[88.57-88.83]  pink
[88.83-89.31]  balloons.
[92.23-92.93]  Through
[92.93-97.07]  it
[97.07-97.37]  all,
[97.57-97.77]  police
[97.77-98.27]  wondered
[98.27-98.55]  if
[98.55-98.69]  the
[98.69-99.03]  killer
[99.03-99.59]  was
[99.59-99.93]  among
[99.93-100.21]  the
[100.21-100.81]  mourners
[100.81-101.51]  and
[101.51-101.63]  they
[101.63-101.83]  had
[101.83-102.05]  some
[102.05-102.37]  very
[102.37-103.07]  particular
[103.07-103.61]  questions
[103.61-103.97]  for
[103.97-104.15]  that
[104.15-104.43]  close
[104.43-104.93]  friend,
[105.43-105.63]  Tyler
[105.63-106.43]  Schmaltz.
[107.01-107.23]  Three
[107.23-107.49]  days
[107.49-107.85]  after
[107.85-108.01]  the
[108.01-108.39]  funeral,
[108.85-109.09]  Tyler
[109.09-109.45]  found
[109.45-109.95]  himself
[109.95-110.43]  once
[110.43-110.91]  again
[110.91-111.65]  talking
[111.65-111.95]  with
[111.95-112.45]  police.
[119.60-120.06]  Did
[120.06-120.16]  you
[120.16-120.36]  have
[120.36-120.70]  anybody
[120.70-121.14]  that
[121.14-121.26]  you
[121.26-121.50]  thought
[121.50-122.04]  that
[122.04-122.16]  you
[122.16-122.56]  suspected
[122.56-122.82]  at
[122.82-122.88]  the
[122.88-123.16]  time
[123.16-123.80]  back
[123.80-124.08]  then
[124.08-124.46]  Tyler
[124.46-129.48]  Now
[129.48-129.76]  they
[129.76-129.94]  had
[129.94-130.08]  the
[130.08-130.62]  final
[130.62-131.24]  answer
[131.24-131.98]  or
[131.98-132.26]  did
[132.26-132.64]  they
[132.64-133.56]  Nothing
[133.56-133.96]  has
[133.96-134.20]  more
[134.20-134.64]  suspense
[134.64-135.04]  than
[135.04-135.20]  a
[135.20-135.50]  date
[135.50-135.80]  line
[135.80-136.24]  mystery
[136.24-136.94]  and
[136.94-137.18]  no
[137.18-137.32]  one
[137.32-137.58]  wants
[137.58-137.76]  to
[137.76-137.94]  wait
[137.94-138.12]  to
[138.12-138.34]  find
[138.34-138.56]  out
[138.56-138.74]  what
[138.74-139.16]  happens
[139.16-139.54]  next
[139.54-140.26]  That's
[140.26-140.44]  why
[140.44-140.86]  everyone
[140.86-141.36]  needs
[141.36-141.64]  date
[141.64-141.98]  line
[141.98-142.42]  premium
[142.42-143.10]  where
[143.10-143.54]  listening
[143.54-143.84]  is
[143.84-144.32]  always
[144.32-144.78]  ad
[144.78-145.06] -free
[145.06-145.74]  You
[145.74-145.92]  get
[145.92-146.08]  the
[146.08-146.30]  whole
[146.30-146.74]  story
[146.74-147.24]  and
[147.24-147.66]  nothing
[147.66-147.92]  but
[147.92-148.10]  the
[148.10-148.46]  story
[148.83-149.23]  or
[149.23-149.83]  do
[149.83-150.11]  you?
[150.67-151.13]  Yes,
[151.61-152.07]  actually,
[152.61-152.77]  you
[152.77-153.03]  do.
[153.49-153.89]  Subscribe
[153.89-154.35]  now
[154.35-154.57]  on
[154.57-154.91]  Apple
[154.91-155.75]  Podcasts,
[155.95-156.17]  Spotify
[156.17-156.77]  or
[156.77-157.25]  Dateline
[157.25-157.65]  Premium
[157.65-158.37] .com.
[168.09-168.45]  Mayor,
[168.65-168.77]  will
[168.77-169.01]  I
[169.01-169.19]  be
[169.19-169.41]  able
[169.41-169.57]  to
[169.57-169.81]  drop
[169.81-170.03]  into
[170.03-170.47]  multiplayer
[170.47-170.87]  gaming
[170.87-171.21]  battles
[171.21-171.47]  with
[171.47-171.69]  low
[171.69-171.95]  lag?
[172.33-172.45]  The
[172.45-172.63]  lag
[172.63-172.83]  won't
[172.83-172.93]  be
[172.93-173.03]  an
[173.03-173.27]  issue,
[173.39-173.47]  but
[173.47-173.63]  your
[173.63-174.05]  questionable
[174.05-174.55]  skills
[174.55-174.87]  may
[174.87-175.03]  be.
[175.39-175.67]  And
[175.67-175.81]  what
[175.81-175.93]  if
[175.93-176.03]  I
[176.03-176.19]  have
[176.19-176.65]  hundreds
[176.65-176.95]  of
[176.95-177.23]  devices
[177.23-177.47]  on
[177.47-177.55]  the
[177.55-177.67]  Wi
[177.67-177.85] -Fi?
[178.21-178.69]  Purely
[178.69-179.09]  hypothetical.
[179.77-179.97]  Seems
[179.97-180.17]  like
[180.17-180.29]  a
[180.29-180.47]  lot.
[180.77-180.83]  But
[180.83-181.01]  sure,
[181.21-181.39]  hundreds
[181.39-181.57]  of
[181.57-181.87]  devices
[181.87-182.27]  all
[182.27-182.69]  booming
[182.69-183.13]  together
[183.13-183.61]  with
[183.61-183.75]  the
[183.75-184.11]  Xfinity
[184.11-184.37]  Gateway.
[184.93-185.41]  Yes,
[185.53-185.67]  friends
[185.67-185.87]  and
[185.87-186.03]  neighbors,
[186.35-186.39]  with
[186.39-186.85]  Xfinity,
[186.97-187.07]  the
[187.07-187.27]  Wi
[187.27-187.51] -Fi
[187.51-187.81]  is
[187.81-188.13]  booming!
[188.47-188.85]  Restrictions
[188.85-189.07]  apply.
[189.43-189.69]  Hey,
[189.71-189.91]  everybody.
[190.29-190.47]  I'm
[190.47-190.59]  Al
[190.59-190.81]  Roker
[190.81-191.05]  from
[191.05-191.19]  The
[191.19-191.37]  Today
[191.37-191.65]  Show.
[191.93-192.25]  Let's
[192.25-192.67]  kickstart
[192.67-192.95]  your
[192.95-193.39]  wellness
[193.39-193.77]  journey
[193.77-194.19]  with
[194.19-194.37]  the
[194.37-194.55]  all
[194.55-194.75] -new
[194.75-194.99]  start
[194.99-195.35]  today
[195.35-195.59]  app.
[195.90-196.30]  Everything
[196.30-196.54]  you
[196.54-196.66]  need
[196.66-196.88]  for
[196.88-197.04]  a
[197.04-197.30]  healthier
[197.30-197.66]  you,
[197.94-198.12]  all
[198.12-198.30]  in
[198.30-198.50]  one
[198.50-198.84]  place.
[199.06-199.46]  Fitness
[199.46-199.94]  challenges
[199.94-200.28]  for
[200.28-200.50]  all
[200.50-200.82]  levels.
[201.10-201.38]  Meal
[201.38-201.62]  plans
[201.62-201.92]  that
[201.92-202.02]  are
[202.02-202.38]  easy
[202.38-202.74]  and
[202.74-203.06]  delicious
[203.06-203.56]  and
[203.56-203.88]  so
[203.88-204.12]  much
[204.12-204.36]  more.
[204.72-205.06]  It's
[205.06-205.24]  built
[205.24-205.46]  to
[205.46-205.62]  fit
[205.62-205.96]  your
[205.96-206.40]  lifestyle
[206.40-206.78]  and
[206.78-207.14]  our
[207.14-207.60]  experts
[207.60-207.92]  will
[207.92-208.18]  guide
[208.18-208.38]  you
[208.38-208.88]  every
[208.88-209.18]  step
[209.18-209.28]  of
[209.28-209.36]  the
[209.36-209.52]  way.
[209.74-209.86]  Come
[209.86-210.00]  on,
[210.12-210.36]  let's
[210.36-210.46]  do
[210.46-210.72]  this.
[210.94-211.08]  To
[211.08-211.42]  subscribe,
[211.78-212.12]  download
[212.12-212.56]  Star
[212.56-212.86]  Today
[212.86-213.18]  from
[213.18-213.34]  the
[213.34-213.54]  App
[213.54-213.72]  Store
[213.72-213.88]  on
[213.88-213.98]  your
[213.98-214.24]  Apple
[214.24-214.62]  device
[214.62-214.94]  now.
[215.10-215.40]  Terms
[215.40-215.46]  of
[215.46-215.70]  fly
[215.70-216.00]  cancel
[216.00-216.46]  anytime
[216.46-216.70]  through
[216.70-217.00]  Apple
[217.00-217.22]  under
[217.22-217.52]  profile
[217.52-217.94]  settings.

