--- Chunk 0 ---
[0.49-0.97]  Hey,
[61.88-62.00]  the
[62.00-62.38]  memorial
[62.38-62.88]  moved
[62.88-63.88]  on.
[64.54-64.76]  And
[64.76-64.90]  a
[64.90-65.14]  very
[65.14-65.50]  close
[65.50-65.98]  friend
[65.98-66.26]  took
[66.26-66.88]  over
[66.88-67.38]  Tyler
[67.38-68.10]  Schmolz,
[68.60-68.70]  the
[68.70-68.90]  young
[68.90-69.20]  man
[69.20-69.46]  on
[69.46-69.62]  the
[69.62-69.82]  scene
[69.82-70.14]  that
[70.14-70.36]  first
[70.36-70.90]  night.
[71.66-71.78]  He
[71.78-72.04]  was
[72.04-72.32]  now
[72.32-72.64]  in
[72.64-72.80]  the
[72.80-73.16]  middle
[73.16-73.42]  of
[73.42-73.88]  Anita's
[73.88-74.48]  goodbye.
[75.52-75.60]  We
[75.60-75.74]  met
[75.74-75.86]  a
[75.86-76.14]  slideshow
[76.14-76.30]  for
[76.30-76.36]  her
[76.36-76.80]  parents.
[77.12-77.24]  What
[77.24-77.40]  kind
[77.40-77.46]  of
[77.46-77.68]  pictures
[77.68-77.92]  did
[77.92-78.00]  you
[78.00-78.18]  want
[78.18-78.32]  to
[78.32-78.48]  pick
[78.48-78.70]  of
[78.70-78.92]  Anita?
[79.08-79.26]  The
[79.26-79.44]  problem
[79.44-79.66]  was
[79.66-79.82]  where
[79.82-80.04]  she's
[80.04-80.30]  dancing,
[80.56-80.68]  where
[80.68-80.96]  she's
[80.96-81.04]  with
[81.04-81.30]  friends
[81.30-81.50]  and
[81.50-81.98]  family.
[82.62-82.74]  Just
[82.74-82.90]  her
[82.90-83.08]  living
[83.08-83.28]  in
[83.28-83.30]  her
[83.30-83.64]  life.
[84.75-85.41]  He
[85.41-85.71]  also
[85.71-85.91]  took
[85.91-86.05]  it
[86.05-86.29]  upon
[86.29-86.83]  himself
[86.83-87.13]  to
[87.13-87.49]  arrange
[87.49-87.87]  a
[87.87-88.13]  send
[88.13-88.39] -off
[88.39-88.71]  with
[88.71-88.95]  pink
[88.95-89.71]  balloons.
[96.27-96.93]  Through
[96.93-97.27]  it
[97.27-97.55]  all,
[97.69-97.95]  police
[97.95-98.43]  wondered
[98.43-98.67]  if
[98.67-98.87]  the
[98.87-99.23]  killer
[99.23-99.73]  was
[99.73-100.09]  among
[100.09-100.39]  the
[100.39-100.97]  mourners,
[101.55-101.63]  and
[101.63-101.81]  they
[101.81-101.95]  had
[101.95-102.23]  some
[102.23-102.57]  very
[102.57-103.19]  particular
[103.19-103.79]  questions
[103.79-104.09]  for
[104.09-104.35]  that
[104.35-104.59]  close
[104.59-105.15]  friend,
[105.51-105.75]  Tyler
[105.75-106.47]  Schmolz.
[107.13-107.31]  Three
[107.31-107.63]  days
[107.63-107.97]  after
[107.97-108.19]  the
[108.19-108.53]  funeral,
[108.97-109.23]  Tyler
[109.23-109.55]  found
[109.55-110.15]  himself
[110.15-110.63]  once
[110.63-111.27]  again,
[111.61-111.77]  talking
[111.77-112.09]  with
[112.09-112.75]  police.
[119.60-120.10]  Did
[120.10-120.28]  you
[120.28-120.40]  have
[120.40-120.84]  anybody
[120.84-121.22]  that
[121.22-121.34]  you
[121.34-121.80]  thought
[121.80-122.16]  that
[122.16-122.26]  you
[122.26-122.64]  suspected
[122.64-122.94]  at
[122.94-123.10]  the
[123.10-123.46]  time?
[123.70-123.92]  Back
[123.92-124.16]  then,
[124.36-124.64]  Tyler.
[129.42-129.64]  Now
[129.64-129.82]  they
[129.82-130.08]  had
[130.08-130.36]  the
[130.36-130.74]  final
[130.74-131.46]  answer.
[131.90-132.12]  Or
[132.12-132.44]  did
[132.44-132.90]  they?
[133.36-133.72]  Nothing
[133.72-134.08]  has
[134.08-134.32]  more
[134.32-134.82]  suspense
[134.82-135.18]  than
[135.18-135.42]  a
[135.42-135.66]  date
[135.66-135.94]  line
[135.94-136.54]  mystery.
[136.98-137.10]  And
[137.10-137.24]  no
[137.24-137.42]  one
[137.42-137.72]  wants
[137.72-137.90]  to
[137.90-138.08]  wait
[138.08-138.24]  to
[138.24-138.48]  find
[138.48-138.70]  out
[138.70-138.94]  what
[138.94-139.18]  happens
[139.18-139.74]  next.
[140.04-140.42]  That's
[140.42-140.60]  why
[140.60-141.06]  everyone
[141.06-141.50]  needs
[141.50-141.84]  date
[141.84-142.18]  line
[142.18-142.68]  premium,
[143.04-143.24]  where
[143.24-143.62]  listening
[143.62-144.08]  is
[144.08-144.48]  always
[144.48-144.98]  ad
[144.98-145.30] -free.
[145.62-145.82]  You
[145.82-146.02]  get
[146.02-146.22]  the
[146.22-146.46]  whole
[146.46-146.94]  story
[146.94-147.42]  and
[147.42-147.72]  nothing
[147.72-148.04]  but
[148.04-148.22]  the
[148.22-148.64]  story.
[148.83-149.39]  or
[149.39-149.97]  do
[149.97-150.27]  you?
[150.97-151.45]  Yes,
[151.91-152.15]  actually.
[152.73-152.85]  You
[152.85-153.39]  do.
[153.87-154.15]  Subscribe
[154.15-154.53]  now
[154.53-154.77]  on
[154.77-154.99]  Apple
[154.99-156.49]  Podcasts,
[156.49-156.49]  Spotify
[156.49-156.97]  or
[156.97-157.85]  datelinepremium
[157.85-158.77] .com.
[168.15-168.59]  Mayor,
[168.75-168.85]  will
[168.85-169.09]  I
[169.09-169.25]  be
[169.25-169.51]  able
[169.51-169.71]  to
[169.71-169.93]  drop
[169.93-170.15]  into
[170.15-170.57]  multiplayer
[170.57-171.01]  gaming
[171.01-171.31]  battles
[171.31-171.59]  with
[171.59-171.79]  low
[171.79-172.19]  lag?
[172.39-172.51]  The
[172.51-172.69]  lag
[172.69-172.91]  won't
[172.91-173.03]  be
[173.03-173.15]  an
[173.15-173.37]  issue,
[173.55-173.55]  but
[173.55-173.75]  your
[173.75-174.19]  questionable
[174.19-174.67]  skills,
[175.11-175.11]  baby.
[175.57-175.77]  And
[175.77-175.91]  what
[175.91-175.97]  if
[175.97-176.13]  I
[176.13-176.29]  have
[176.29-176.73]  hundreds
[176.73-177.05]  of
[177.05-177.31]  devices
[177.31-177.57]  on
[177.57-177.65]  the
[177.65-177.81]  Wi
[177.81-178.07] -Fi?
[178.37-178.81]  Purely
[178.81-179.21]  hypothetical.
[179.85-180.05]  Seems
[180.05-180.29]  like
[180.29-180.45]  a
[180.45-180.63]  lot.
[180.77-180.91]  But
[180.91-181.15]  sure,
[181.29-181.47]  hundreds
[181.47-181.69]  of
[181.69-181.89]  devices
[181.89-182.53]  all
[182.53-182.85]  booming
[182.85-183.31]  together
[183.31-183.71]  with
[183.71-183.87]  the
[183.87-184.21]  Xfinity
[184.21-184.53]  Gateway.
[185.31-185.53]  Yes,
[185.59-185.79]  friends
[185.79-185.97]  and
[185.97-186.15]  neighbors
[186.15-186.51]  with
[186.51-186.95]  Xfinity,
[187.11-187.15]  the
[187.15-187.37]  Wi
[187.37-187.65] -Fi
[187.65-187.95]  is
[187.95-188.31]  booming.
[188.51-188.91]  Restrictions
[188.91-189.17]  apply.
[189.59-189.97]  Everybody?
[190.39-190.53]  On
[190.53-190.71]  our
[190.71-190.85]  own
[190.85-191.11]  from
[191.11-191.31]  the
[191.31-191.69]  today's
[191.69-191.77]  show.
[191.97-192.35]  Let's
[192.35-192.81]  kickstart
[192.81-193.09]  your
[193.09-193.49]  wellness
[193.49-193.89]  journey
[193.89-194.35]  with
[194.35-194.53]  the
[194.53-194.65]  all
[194.65-194.85]  new
[194.85-195.13]  start
[195.13-195.43]  today.
[195.94-196.42]  Everything
[196.42-196.58]  you
[196.58-196.82]  need
[196.82-197.04]  for
[197.04-197.18]  a
[197.18-197.42]  healthier
[197.42-197.88]  you
[197.88-198.24]  all
[198.24-198.40]  in
[198.40-198.68]  one
[198.68-199.10]  place.
[199.58-199.60]  Fitness
[199.60-200.02]  challenges
[200.02-200.42]  for
[200.42-200.64]  all
[200.64-200.96]  levels,
[201.22-201.42]  meal
[201.42-201.78]  plans
[201.78-202.04]  that
[202.04-202.26]  are
[202.26-202.50]  easy
[202.50-202.84]  and
[202.84-203.20]  delicious,
[203.66-203.76]  and
[203.76-203.98]  so
[203.98-204.26]  much
[204.26-204.60]  more.
[204.80-205.18]  It's
[205.18-205.38]  built
[205.38-205.56]  to
[205.56-205.80]  fit
[205.80-206.16]  your
[206.16-206.46]  lifestyle
[206.46-206.98]  and
[206.98-207.36]  our
[207.36-207.74]  experts
[207.74-208.04]  will
[208.04-208.30]  guide
[208.30-208.70]  you
[208.70-209.04]  every
[209.04-209.26]  step
[209.26-209.44]  of
[209.44-209.54]  the
[209.54-209.64]  way.
[209.80-209.92]  Come
[209.92-210.14]  on,
[210.16-210.40]  let's
[210.40-210.56]  do
[210.56-210.84]  this.
[211.08-211.16]  To
[211.16-211.60]  subscribe,
[212.00-212.22]  download
[212.22-212.66]  Star
[212.66-213.04]  Today
[213.04-213.28]  from
[213.28-213.50]  the
[213.50-213.64]  App
[213.64-213.80]  Store
[213.80-213.98]  on
[213.98-214.20]  your
[214.20-214.36]  Apple
[214.36-214.68]  device
[214.68-215.10]  now,
[215.24-215.38]  terms
[215.38-215.62]  of
[215.62-215.84]  blind
[215.84-216.16]  cancel
[216.16-216.52]  anytime
[216.52-216.90]  through
[216.90-217.08]  Apple
[217.08-217.36]  under
[217.36-217.66]  profile
[217.66-218.16]  settings.

